Error: missing newline in C:\Users\plato\Desktop\LRHomeWork1\Scripts\005_Delete_one_fllight\..\..\Scripts\users.dat	[MsgId: MERR-13874]
Action.c(80):     <frameset cols="160,*" border=1 frameborder=1>\n
Action.c(80):     <frame src="nav.pl?page=menu&in=home" name="navbar" marginheight="2" marginwidth="2" nores
Action.c(80):     ize="noresize" scrolling="auto"/>\n
Action.c(80):     <frame src="login.pl?intro=true" name="info" marginheight="2" marginwidth="2" noresize="no
Action.c(80):     resize" scrolling="auto"/>\n
Action.c(80):     </frameset>\n
Action.c(80):     \n
Action.c(80):     </body>\n
Action.c(80):     </html>
Action.c(80): Detected non-resource "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" in "http://172.24.128.1:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26574]
Action.c(80): Detected non-resource "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" in "http://172.24.128.1:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26574]
Action.c(80): t=67533ms: Connecting [1] to host 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(80): t=67533ms: Connecting [2] to host 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(80): t=67533ms: Connected socket [1] from 172.24.128.1:1901 to 172.24.128.1:1080 in 0 ms  	[MsgId: MMSG-26000]
Action.c(80): t=67534ms: 626-byte request headers for "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=59)
Action.c(80):     GET /cgi-bin/nav.pl?page=menu&in=home HTTP/1.1\r\n
Action.c(80):     Referer: http://172.24.128.1:1080/cgi-bin/login.pl\r\n
Action.c(80):     Origin: http://172.24.128.1:1080\r\n
Action.c(80):     Sec-Fetch-Site: same-origin\r\n
Action.c(80):     Sec-Fetch-Dest: frame\r\n
Action.c(80):     Sec-Fetch-Mode: navigate\r\n
Action.c(80):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(80):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(80):     Accept-Encoding: gzip, deflate\r\n
Action.c(80):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(80):     Accept: */*\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Host: 172.24.128.1:1080\r\n
Action.c(80):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(80):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(80):     \r\n
Action.c(80): t=67534ms: Connected socket [2] from 172.24.128.1:1902 to 172.24.128.1:1080 in 1 ms  	[MsgId: MMSG-26000]
Action.c(80): t=67534ms: 621-byte request headers for "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=60)
Action.c(80):     GET /cgi-bin/login.pl?intro=true HTTP/1.1\r\n
Action.c(80):     Referer: http://172.24.128.1:1080/cgi-bin/login.pl\r\n
Action.c(80):     Origin: http://172.24.128.1:1080\r\n
Action.c(80):     Sec-Fetch-Site: same-origin\r\n
Action.c(80):     Sec-Fetch-Dest: frame\r\n
Action.c(80):     Sec-Fetch-Mode: navigate\r\n
Action.c(80):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(80):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(80):     Accept-Encoding: gzip, deflate\r\n
Action.c(80):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(80):     Accept: */*\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Host: 172.24.128.1:1080\r\n
Action.c(80):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(80):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(80):     \r\n
Action.c(80): t=67535ms: 5-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/login.pl" (RelFrameId=1, Internal ID=58)
Action.c(80):     0\r\n
Action.c(80):     \r\n
Action.c(80): t=67535ms: Request done "http://172.24.128.1:1080/cgi-bin/login.pl"  	[MsgId: MMSG-26000]
Action.c(80): t=67573ms: 256-byte response headers for "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=59)
Action.c(80):     HTTP/1.1 200 OK\r\n
Action.c(80):     Date: Thu, 17 Jun 2021 15:04:52 GMT\r\n
Action.c(80):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(80):     Expires: Wed, 16 Jun 2021 15:04:52 GMT\r\n
Action.c(80):     Keep-Alive: timeout=5, max=100\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Transfer-Encoding: chunked\r\n
Action.c(80):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(80):     \r\n
Action.c(80): t=67573ms: 5-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=59)
Action.c(80):     5ca\r\n
Action.c(80): t=67573ms: 2-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=59)
Action.c(80):     \r\n
Action.c(80): t=67573ms: 1482-byte chunked response body for "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=59)
Action.c(80):     <!DOCTYPE html\n
Action.c(80):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
Action.c(80):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
Action.c(80):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
Action.c(80):     <head>\n
Action.c(80):     <title>Web Tours Navigation Bar</title>\n
Action.c(80):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
Action.c(80):     </head>\n
Action.c(80):     <body bgcolor="#E0E7F1">\n
Action.c(80):     \n
Action.c(80):     <style>\n
Action.c(80):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
Action.c(80):     \tH1 {font-family: tahoma; font-size : 22pt; color: #993333}\n
Action.c(80):     \tsmall {font-family: tahoma; font-size : 8pt}\n
Action.c(80):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
Action.c(80):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
Action.c(80):     N: none}\n
Action.c(80):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
Action.c(80):     CORATION: underline}\n
Action.c(80):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
Action.c(80):     </style>\n
Action.c(80):     \n
Action.c(80):     <BR><BR><center>\n
Action.c(80):     \n
Action.c(80):     <br clear="both"/><center><A HREF="welcome.pl?page=search" TARGET="body"><IMG BORDER="0" S
Action.c(80):     RC="/WebTours/images/flights.gif" \n
Action.c(80):     ALT="Search Flights Button"/></A>\n
Action.c(80):     <br clear="both"/><A HREF="welcome.pl?page=itinerary" TARGET="body"><IMG BORDER="0" SRC="/
Action.c(80):     WebTours/images/itinerary.gif" \n
Action.c(80):     ALT="Itinerary Button"/></A>\n
Action.c(80):     <br clear="both"/><A HREF="welcome.pl?page=menus" TARGET="body"><IMG BORDER="0" SRC="/WebT
Action.c(80):     ours/images/in_home.gif" \n
Action.c(80):     ALT="Home Button"/></A>\n
Action.c(80):     <br clear><A HREF="welcome.pl?signOff=1" TARGET="body"><IMG BORDER="0" SRC="/WebTours/imag
Action.c(80):     es/signoff.gif" \n
Action.c(80):     ALT="SignOff Button"/></A></center>\n
Action.c(80):     \n
Action.c(80):     </body>\n
Action.c(80):     </html>\n
Action.c(80): Found resource "http://172.24.128.1:1080/WebTours/images/flights.gif" in HTML "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(80): Found resource "http://172.24.128.1:1080/WebTours/images/itinerary.gif" in HTML "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(80): Found resource "http://172.24.128.1:1080/WebTours/images/in_home.gif" in HTML "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(80): Found resource "http://172.24.128.1:1080/WebTours/images/signoff.gif" in HTML "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26659]
Action.c(80): t=67574ms: Connecting [3] to host 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(80): t=67575ms: Connecting [4] to host 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(80): t=67575ms: Connecting [5] to host 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(80): t=67575ms: Already connected [0] to 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(80): t=67575ms: 637-byte request headers for "http://172.24.128.1:1080/WebTours/images/flights.gif" (RelFrameId=, Internal ID=61)
Action.c(80):     GET /WebTours/images/flights.gif HTTP/1.1\r\n
Action.c(80):     Referer: http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home\r\n
Action.c(80):     Origin: http://172.24.128.1:1080\r\n
Action.c(80):     Sec-Fetch-Site: same-origin\r\n
Action.c(80):     Sec-Fetch-Dest: frame\r\n
Action.c(80):     Sec-Fetch-Mode: navigate\r\n
Action.c(80):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(80):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(80):     Accept-Encoding: gzip, deflate\r\n
Action.c(80):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(80):     Accept: */*\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Host: 172.24.128.1:1080\r\n
Action.c(80):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(80):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(80):     \r\n
Action.c(80): t=67576ms: Connected socket [3] from 172.24.128.1:1903 to 172.24.128.1:1080 in 2 ms  	[MsgId: MMSG-26000]
Action.c(80): t=67576ms: 639-byte request headers for "http://172.24.128.1:1080/WebTours/images/itinerary.gif" (RelFrameId=, Internal ID=62)
Action.c(80):     GET /WebTours/images/itinerary.gif HTTP/1.1\r\n
Action.c(80):     Referer: http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home\r\n
Action.c(80):     Origin: http://172.24.128.1:1080\r\n
Action.c(80):     Sec-Fetch-Site: same-origin\r\n
Action.c(80):     Sec-Fetch-Dest: frame\r\n
Action.c(80):     Sec-Fetch-Mode: navigate\r\n
Action.c(80):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(80):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(80):     Accept-Encoding: gzip, deflate\r\n
Action.c(80):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(80):     Accept: */*\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Host: 172.24.128.1:1080\r\n
Action.c(80):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(80):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(80):     \r\n
Action.c(80): t=67576ms: 5-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home" (RelFrameId=1.1, Internal ID=59)
Action.c(80):     0\r\n
Action.c(80):     \r\n
Action.c(80): t=67576ms: Request done "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home"  	[MsgId: MMSG-26000]
Action.c(80): t=67576ms: Connected socket [4] from 172.24.128.1:1904 to 172.24.128.1:1080 in 1 ms  	[MsgId: MMSG-26000]
Action.c(80): t=67577ms: 637-byte request headers for "http://172.24.128.1:1080/WebTours/images/in_home.gif" (RelFrameId=, Internal ID=63)
Action.c(80):     GET /WebTours/images/in_home.gif HTTP/1.1\r\n
Action.c(80):     Referer: http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home\r\n
Action.c(80):     Origin: http://172.24.128.1:1080\r\n
Action.c(80):     Sec-Fetch-Site: same-origin\r\n
Action.c(80):     Sec-Fetch-Dest: frame\r\n
Action.c(80):     Sec-Fetch-Mode: navigate\r\n
Action.c(80):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(80):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(80):     Accept-Encoding: gzip, deflate\r\n
Action.c(80):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(80):     Accept: */*\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Host: 172.24.128.1:1080\r\n
Action.c(80):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(80):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(80):     \r\n
Action.c(80): t=67577ms: 298-byte response headers for "http://172.24.128.1:1080/WebTours/images/itinerary.gif" (RelFrameId=, Internal ID=62)
Action.c(80):     HTTP/1.1 200 OK\r\n
Action.c(80):     Date: Thu, 17 Jun 2021 15:04:52 GMT\r\n
Action.c(80):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(80):     Last-Modified: Tue, 15 Jun 2021 10:32:02 GMT\r\n
Action.c(80):     ETag: "4000000007498-2dd-5c4cb7c17ab2e"\r\n
Action.c(80):     Accept-Ranges: bytes\r\n
Action.c(80):     Content-Length: 733\r\n
Action.c(80):     Keep-Alive: timeout=5, max=100\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Content-Type: image/gif\r\n
Action.c(80):     \r\n
Action.c(80): t=67577ms: 733-byte response body for "http://172.24.128.1:1080/WebTours/images/itinerary.gif" (RelFrameId=, Internal ID=62)
Action.c(80): t=67577ms: Request done "http://172.24.128.1:1080/WebTours/images/itinerary.gif"  	[MsgId: MMSG-26000]
Action.c(80): t=67577ms: 298-byte response headers for "http://172.24.128.1:1080/WebTours/images/in_home.gif" (RelFrameId=, Internal ID=63)
Action.c(80):     HTTP/1.1 200 OK\r\n
Action.c(80):     Date: Thu, 17 Jun 2021 15:04:52 GMT\r\n
Action.c(80):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(80):     Last-Modified: Tue, 15 Jun 2021 10:32:02 GMT\r\n
Action.c(80):     ETag: "4000000007495-2b0-5c4cb7c17553e"\r\n
Action.c(80):     Accept-Ranges: bytes\r\n
Action.c(80):     Content-Length: 688\r\n
Action.c(80):     Keep-Alive: timeout=5, max=100\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Content-Type: image/gif\r\n
Action.c(80):     \r\n
Action.c(80): t=67578ms: 688-byte response body for "http://172.24.128.1:1080/WebTours/images/in_home.gif" (RelFrameId=, Internal ID=63)
Action.c(80): t=67578ms: Request done "http://172.24.128.1:1080/WebTours/images/in_home.gif"  	[MsgId: MMSG-26000]
Action.c(80): t=67578ms: Connected socket [5] from 172.24.128.1:1905 to 172.24.128.1:1080 in 3 ms  	[MsgId: MMSG-26000]
Action.c(80): t=67578ms: 637-byte request headers for "http://172.24.128.1:1080/WebTours/images/signoff.gif" (RelFrameId=, Internal ID=64)
Action.c(80):     GET /WebTours/images/signoff.gif HTTP/1.1\r\n
Action.c(80):     Referer: http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home\r\n
Action.c(80):     Origin: http://172.24.128.1:1080\r\n
Action.c(80):     Sec-Fetch-Site: same-origin\r\n
Action.c(80):     Sec-Fetch-Dest: frame\r\n
Action.c(80):     Sec-Fetch-Mode: navigate\r\n
Action.c(80):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(80):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(80):     Accept-Encoding: gzip, deflate\r\n
Action.c(80):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(80):     Accept: */*\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Host: 172.24.128.1:1080\r\n
Action.c(80):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(80):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(80):     \r\n
Action.c(80): t=67579ms: 298-byte response headers for "http://172.24.128.1:1080/WebTours/images/signoff.gif" (RelFrameId=, Internal ID=64)
Action.c(80):     HTTP/1.1 200 OK\r\n
Action.c(80):     Date: Thu, 17 Jun 2021 15:04:52 GMT\r\n
Action.c(80):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(80):     Last-Modified: Tue, 15 Jun 2021 10:32:02 GMT\r\n
Action.c(80):     ETag: "400000000749f-2ef-5c4cb7c18570e"\r\n
Action.c(80):     Accept-Ranges: bytes\r\n
Action.c(80):     Content-Length: 751\r\n
Action.c(80):     Keep-Alive: timeout=5, max=100\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Content-Type: image/gif\r\n
Action.c(80):     \r\n
Action.c(80): t=67579ms: 751-byte response body for "http://172.24.128.1:1080/WebTours/images/signoff.gif" (RelFrameId=, Internal ID=64)
Action.c(80): t=67579ms: Request done "http://172.24.128.1:1080/WebTours/images/signoff.gif"  	[MsgId: MMSG-26000]
Action.c(80): t=67579ms: 229-byte response headers for "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=60)
Action.c(80):     HTTP/1.1 200 OK\r\n
Action.c(80):     Date: Thu, 17 Jun 2021 15:04:52 GMT\r\n
Action.c(80):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(80):     Expires: 5s\r\n
Action.c(80):     Keep-Alive: timeout=5, max=100\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Transfer-Encoding: chunked\r\n
Action.c(80):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(80):     \r\n
Action.c(80): t=67579ms: 5-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=60)
Action.c(80):     398\r\n
Action.c(80): t=67579ms: 2-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=60)
Action.c(80):     \r\n
Action.c(80): t=67579ms: 920-byte chunked response body for "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=60)
Action.c(80):     <!DOCTYPE html\n
Action.c(80):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
Action.c(80):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
Action.c(80):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
Action.c(80):     <head>\n
Action.c(80):     <title>Welcome to Web Tours</title>\n
Action.c(80):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
Action.c(80):     </head>\n
Action.c(80):     <body bgcolor="#E0E7F1">\n
Action.c(80):     <p /><style>blockquote {font-family: tahoma; font-size : 10pt}H1 {font-family: tahoma; fon
Action.c(80):     t-size : 22pt; color: #993333}small {font-family: tahoma; font-size : 8pt}H3 {font-family:
Action.c(80):      tahoma; font-size : 10pt; color: black}TD {font-family: tahoma; font-size : 10pt; color: 
Action.c(80):     black}</style><BR/><BR/><BR/><BR/><BR/><blockquote>Welcome, <b>jojo21</b>, to the Web Tour
Action.c(80):     s reservation pages.<BR/>Using the menu to the left, you can search for new flights to boo
Action.c(80):     k, \n
Action.c(80):     or review/edit the flights already booked.  Don't forget to sign off when\n
Action.c(80):     you're done!\n
Action.c(80):     </blockquote>\n
Action.c(80):     </body>\n
Action.c(80):     </html>
Action.c(80): t=67581ms: 5-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true" (RelFrameId=1.2, Internal ID=60)
Action.c(80):     0\r\n
Action.c(80):     \r\n
Action.c(80): t=67581ms: Request done "http://172.24.128.1:1080/cgi-bin/login.pl?intro=true"  	[MsgId: MMSG-26000]
Action.c(80): t=67585ms: 297-byte response headers for "http://172.24.128.1:1080/WebTours/images/flights.gif" (RelFrameId=, Internal ID=61)
Action.c(80):     HTTP/1.1 200 OK\r\n
Action.c(80):     Date: Thu, 17 Jun 2021 15:04:53 GMT\r\n
Action.c(80):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(80):     Last-Modified: Tue, 15 Jun 2021 10:32:02 GMT\r\n
Action.c(80):     ETag: "400000000748d-2d6-5c4cb7c16824e"\r\n
Action.c(80):     Accept-Ranges: bytes\r\n
Action.c(80):     Content-Length: 726\r\n
Action.c(80):     Keep-Alive: timeout=5, max=98\r\n
Action.c(80):     Connection: Keep-Alive\r\n
Action.c(80):     Content-Type: image/gif\r\n
Action.c(80):     \r\n
Action.c(80): t=67586ms: 726-byte response body for "http://172.24.128.1:1080/WebTours/images/flights.gif" (RelFrameId=, Internal ID=61)
Action.c(80): t=67586ms: Request done "http://172.24.128.1:1080/WebTours/images/flights.gif"  	[MsgId: MMSG-26000]
Action.c(80): Registered web_reg_find successful for "Text=User password was correct" (count=1)  	[MsgId: MMSG-26364]
Action.c(80): web_submit_data("login.pl") was successful, 5781 body bytes, 2052 header bytes, 36 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(97): Notify: Transaction "login" ended with a "Pass" status (Duration: 0,1595 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(99): lr_think_time: 6,00 seconds.	[MsgId: MMSG-15948]
Action.c(101): Notify: Transaction "Itinerary" started.	[MsgId: MMSG-16999]
Action.c(103): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(103): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(116): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(116): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(124): web_url("Itinerary Button") started  	[MsgId: MMSG-26355]
Action.c(124): t=73593ms: Closed connection [0] to 172.24.128.1:1080 after completing 3 request(s)  	[MsgId: MMSG-26000]
Action.c(124): t=73593ms: Connecting [0] to host 172.24.128.1:1080  	[MsgId: MMSG-26000]
Action.c(124): t=73594ms: Connected socket [0] from 172.24.128.1:1912 to 172.24.128.1:1080 in 0 ms  	[MsgId: MMSG-26000]
Action.c(124): t=73594ms: 609-byte request headers for "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=65)
Action.c(124):     GET /cgi-bin/welcome.pl?page=itinerary HTTP/1.1\r\n
Action.c(124):     Referer: http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=home\r\n
Action.c(124):     Sec-Fetch-Site: same-origin\r\n
Action.c(124):     Sec-Fetch-Dest: frame\r\n
Action.c(124):     Sec-Fetch-Mode: navigate\r\n
Action.c(124):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Geck
Action.c(124):     o) Chrome/91.0.4472.77 Safari/537.36\r\n
Action.c(124):     Accept-Encoding: gzip, deflate\r\n
Action.c(124):     Accept-Language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7\r\n
Action.c(124):     Accept: */*\r\n
Action.c(124):     Connection: Keep-Alive\r\n
Action.c(124):     Host: 172.24.128.1:1080\r\n
Action.c(124):     Cookie: MTUserInfo=firstName&Bob&address2&Moscow&username&jojo21&hash&113&lastName&Bobovic
Action.c(124):     h%0A&address1&Moscow&creditCard&&expDate&%0A\r\n
Action.c(124):     \r\n
Action.c(124): t=73595ms: Inactive socket [1] was closed by 172.24.128.1:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Closed connection [1] to 172.24.128.1:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Inactive socket [2] was closed by 172.24.128.1:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Closed connection [2] to 172.24.128.1:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Inactive socket [3] was closed by 172.24.128.1:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Closed connection [3] to 172.24.128.1:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Inactive socket [5] was closed by 172.24.128.1:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
Action.c(124): t=73595ms: Closed connection [5] to 172.24.128.1:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
Action.c(124): t=73648ms: 216-byte response headers for "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=65)
Action.c(124):     HTTP/1.1 200 OK\r\n
Action.c(124):     Date: Thu, 17 Jun 2021 15:04:59 GMT\r\n
Action.c(124):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(124):     Keep-Alive: timeout=5, max=100\r\n
Action.c(124):     Connection: Keep-Alive\r\n
Action.c(124):     Transfer-Encoding: chunked\r\n
Action.c(124):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(124):     \r\n
Action.c(124): t=73648ms: 5-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=65)
Action.c(124):     24f\r\n
Action.c(124): t=73648ms: 2-byte chunked response overhead for "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=65)
Action.c(124):     \r\n
Action.c(124): t=73648ms: 591-byte chunked response body for "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=65)
Action.c(124):     <!-- \n
Action.c(124):      User wants the intineraries.  Since user has already logged on,\n
Action.c(124):      we can give them the menu in the navbar.\n
Action.c(124):      --->\n
Action.c(124):     \n
Action.c(124):     <html>\n
Action.c(124):     <title>Web Tours</title>\n
Action.c(124):        <!-- Frame Set -->\n
Action.c(124):        <frameset cols="160,*" border="1" frameborder="1">\n
Action.c(124):           <!-- Navigation Frame -->\n
Action.c(124):           <frame src="nav.pl?page=menu&in=itinerary" name="navbar" \n
Action.c(124):                 marginheight="2" marginwidth="2" noresize="noresize" scrolling="auto"/>\n
Action.c(124):           <!-- Itinerary Frame -->\n
Action.c(124):           <frame src="itinerary.pl" name="info" \n
Action.c(124):                 marginheight="2" marginwidth="2" noresize="noresize" scrolling="auto"/>\n
Action.c(124):        </frameset>\n
Action.c(124):     </html>\n
Action.c(124): Detected non-resource "http://172.24.128.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary" in "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(124): Detected non-resource "http://172.24.128.1:1080/cgi-bin/itinerary.pl" in "http://172.24.128.1:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
